id,cr,state,daysremaining
1544,366700,normal,-1
3551,74600,normal,-1
1506,253100,normal,-1
709,70000,limited,-1
3549,47000,soldout,1
1385,11800,normal,4
1796,142200,normal,5
37,52500,soldout,1
3513,51400,normal,5
1044,46300,normal,4
810,51900,new,7
145,15700,limited,3
3403,40500,limited,2
3356,40800,normal,10
533,539300,limited,2
3377,61100,normal,5
1542,58200,limited,3
24,48900,normal,5
102,162200,limited,3
1895,338000,limited,3
104,81600,normal,4
3471,65100,normal,4
374,53800,normal,6
1508,174200,normal,5
1507,310900,limited,2
1689,122400,normal,9
3398,770800,normal,5
1539,137700,limited,3
3359,140200,normal,4
1504,243200,normal,11
210,401100,normal,4
1545,318700,normal,4
1893,267200,normal,6
1722,194100,limited,3
