id,cr,state,daysremaining
3377,80000,limited,-1
201,35000,normal,-1
821,50200,limited,3
3513,51400,new,9
1985,87900,limited,2
1385,11800,normal,7
1796,142200,normal,8
3403,40500,normal,5
1527,14400,normal,4
3356,40800,new,11
1044,47200,normal,4
1729,36100,new,8
203,61200,normal,7
3384,41600,normal,5
379,62300,normal,6
843,112000,limited,2
102,179600,new,11
773,178600,normal,10
301,39600,normal,10
3432,43600,normal,6
3551,83000,normal,5
3434,367000,soldout,1
1689,114800,normal,6
293,402700,new,12
3398,771300,soldout,1
3358,155600,new,12
1365,137100,normal,11
1402,111800,normal,5
1480,99000,normal,5
1504,242500,limited,2
3404,438500,new,11
