id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
3547,24100,soldout,-1
137,20000,normal,-1
779,20000,normal,-1
1385,12200,normal,4
3403,46700,soldout,1
3513,53900,normal,4
1523,17800,new,6
3356,40600,normal,7
1044,48100,normal,5
1796,137500,normal,7
145,13000,normal,6
810,48900,normal,4
1933,22400,normal,11
451,177300,new,9
959,45400,normal,7
1370,21900,limited,2
709,62300,limited,3
3453,75700,normal,9
1027,451600,limited,2
334,82300,normal,6
374,61100,limited,3
41,51500,new,7
1508,168100,limited,2
1399,69900,new,9
1410,309000,soldout,1
1426,399300,normal,6
1373,105600,soldout,1
82,192300,normal,5
1384,26800,normal,5
1378,201100,normal,9
187,72500,normal,9
3358,155500,soldout,1
3524,390000,normal,8
