id,cr,state,daysremaining
799,65800,limited,-1
3384,55000,soldout,-1
201,35000,normal,-1
931,100000,normal,-1
301,55000,normal,-1
211,90000,normal,-1
1508,200000,normal,-1
1523,15500,new,6
3356,40800,normal,8
3530,169000,new,8
810,51900,normal,5
3513,51400,normal,4
1933,22700,normal,10
1385,11800,limited,2
145,15700,soldout,1
1796,142200,limited,2
919,31800,new,11
533,499300,limited,2
203,61200,soldout,1
3471,67700,new,6
1542,53000,limited,2
3377,63200,normal,5
104,89700,normal,4
102,179600,limited,3
1895,333900,normal,4
374,58900,normal,7
187,70100,normal,9
1384,30800,normal,4
1378,207400,normal,7
1399,70200,new,9
3524,393800,normal,8
3431,220000,new,8
1426,397100,limited,3
1410,288600,limited,2
82,194000,limited,3
1458,33000,soldout,1
