id,cr,state,daysremaining
1985,110000,soldout,-1
173,151900,normal,7
3442,29800,normal,6
3530,169000,soldout,1
919,31800,normal,6
1537,18500,limited,2
829,98900,new,11
3438,58200,normal,7
1933,22700,limited,2
204,58100,normal,4
135,48700,normal,7
959,42100,normal,5
207,53600,new,8
3453,86100,normal,9
1027,472300,soldout,1
451,176100,normal,8
41,63100,normal,6
709,52500,limited,3
688,62300,new,11
334,81900,normal,4
3341,170400,new,9
3424,91400,normal,4
1578,290200,normal,8
1990,779000,normal,6
345,106700,normal,9
1481,701600,normal,6
489,154300,normal,7
205,216300,limited,3
3439,229200,new,7
1528,495200,limited,3
1365,135900,limited,2
