id,cr,state,daysremaining
3524,386600,normal,-1
1990,779000,normal,-1
3439,229200,normal,-1
1895,400000,normal,-1
201,28600,normal,6
1671,67400,normal,8
137,14400,normal,5
1973,22200,limited,3
3547,26700,normal,4
63,48900,normal,8
37,52500,normal,9
1778,28800,soldout,1
3422,214100,normal,4
1461,55200,limited,3
3384,45300,limited,3
78,59900,limited,2
3385,220000,limited,3
773,178600,new,13
211,80100,normal,9
3432,42000,normal,5
379,55000,normal,9
843,107000,limited,3
301,39600,new,13
203,62200,new,9
3359,140200,new,7
210,401100,normal,7
1722,194100,normal,6
1539,137700,normal,7
1545,318700,new,7
1507,310900,normal,4
345,106700,soldout,1
1893,267200,normal,9
1689,122400,normal,11
3398,770800,normal,7
