id,cr,state,daysremaining
1481,800000,soldout,-1
1729,50000,soldout,-1
63,58400,normal,7
3422,206500,soldout,1
1044,47200,new,11
3547,24700,soldout,1
201,28600,normal,4
1973,23900,limited,3
137,17000,limited,3
3549,41800,normal,5
1527,14400,new,10
1671,54300,normal,5
3453,86100,normal,5
3341,172800,normal,6
207,58100,normal,4
1448,58400,normal,4
334,72800,limited,2
959,43300,limited,3
688,60300,normal,7
1773,40300,new,10
451,178300,normal,4
41,54700,limited,2
3524,393800,normal,4
1399,70200,normal,4
1544,363500,normal,6
3431,220000,limited,3
1426,397100,soldout,1
1541,67600,limited,3
1384,30800,soldout,1
396,440400,new,9
1378,207400,normal,4
187,70100,normal,4
