id,cr,state,daysremaining
1461,65000,normal,-1
1796,142200,normal,8
1671,67400,soldout,1
3403,40500,normal,5
1044,46300,normal,7
145,15700,normal,7
63,48900,soldout,1
37,52500,limited,2
3549,47000,limited,2
1385,11800,normal,7
1985,87900,limited,3
102,162200,normal,7
1729,40800,limited,3
1542,58200,normal,5
773,178600,normal,6
211,80100,limited,2
533,539300,normal,5
379,55000,limited,2
104,81600,normal,6
301,39600,normal,6
203,62200,limited,2
293,398200,new,9
3358,161700,new,11
3404,413800,normal,8
1402,114400,new,9
1480,99000,new,11
3434,392500,normal,5
1504,243200,normal,6
1893,267200,limited,2
1689,122400,normal,4
1365,135900,new,14
