id,cr,state,daysremaining
3530,180000,soldout,-1
1973,22100,limited,2
1778,35800,normal,5
137,16800,limited,3
63,46800,normal,8
1461,49700,limited,2
3547,24100,limited,2
1044,48100,normal,13
1527,13300,soldout,1
1671,57100,normal,5
1985,81700,new,7
374,61100,normal,9
1508,168100,new,9
379,53600,limited,2
843,115900,limited,3
773,176500,normal,4
203,62100,normal,4
211,77500,soldout,1
1729,36800,limited,3
301,44200,limited,2
1542,50900,normal,4
3358,155500,limited,3
1378,201100,normal,10
1402,115000,soldout,1
1458,36000,soldout,1
1426,399300,new,7
82,192300,normal,5
1410,309000,limited,2
187,72500,new,10
1384,26800,normal,5
1373,105600,limited,2
