id,cr,state,daysremaining
919,31900,soldout,1
829,101900,normal,5
48,98500,normal,6
3438,57000,limited,2
779,17700,limited,2
3442,31800,soldout,1
173,147400,limited,2
135,49600,limited,2
3454,141500,normal,6
3422,211200,normal,8
533,495800,limited,2
3432,47100,normal,6
514,100100,normal,4
3377,71900,normal,5
3443,166400,soldout,1
1895,343900,normal,5
3466,193500,normal,6
3344,179700,limited,3
104,72400,normal,4
931,87800,soldout,1
1481,711800,limited,2
1689,115400,new,12
3398,801800,normal,9
489,155200,limited,2
1507,308300,normal,7
3439,215600,limited,3
1722,197300,normal,7
210,396600,normal,8
1539,147400,normal,8
1893,259100,normal,10
