id,cr,state,daysremaining
799,65800,normal,-1
919,40000,normal,-1
3344,200000,normal,-1
3466,200000,normal,-1
3384,55000,new,-1
3403,40500,normal,6
3549,47000,limited,3
1527,14400,normal,6
1985,87900,normal,4
1671,67400,soldout,1
821,50200,normal,4
1385,11800,normal,8
145,15700,normal,7
1796,142200,normal,8
1044,46300,normal,6
211,80100,soldout,1
3551,85500,normal,6
203,58000,normal,7
1729,41500,normal,6
1542,51000,normal,8
3432,42000,limited,2
104,79600,new,10
102,172400,normal,9
773,178600,limited,3
301,39600,limited,3
3359,141900,normal,5
1402,114400,limited,2
1480,99000,limited,2
1545,322500,normal,6
942,77800,normal,5
1506,243800,normal,6
1365,135900,limited,2
293,398200,soldout,1
3358,161700,soldout,1
1458,34900,new,7
