id,cr,state,daysremaining
931,100000,normal,-1
3403,46700,new,7
1985,81700,normal,6
3547,24100,soldout,1
1778,35800,limited,2
1044,48100,normal,11
1796,137500,new,13
145,13000,normal,12
1385,12200,normal,9
1671,57100,limited,3
63,46800,normal,5
843,115900,normal,4
1542,50900,normal,6
379,53600,limited,2
211,77500,soldout,1
203,62100,normal,4
1729,36800,limited,3
374,61100,new,10
773,176500,normal,4
1508,168100,new,9
301,44200,limited,2
1722,197300,limited,3
1545,337200,normal,4
1507,308300,limited,2
1504,248000,normal,10
3398,801800,normal,4
1689,115400,normal,7
210,396600,limited,3
1539,147400,limited,3
3359,142500,limited,3
1893,259100,normal,5
