id,cr,state,daysremaining
3551,90000,new,-1
3549,50000,new,-1
919,31800,normal,4
135,48700,normal,7
3438,58200,normal,6
3442,29800,normal,6
1933,22700,limited,2
829,98900,normal,10
779,16000,new,7
1537,18500,soldout,1
204,58100,limited,3
173,151900,normal,6
3377,63200,normal,8
1542,53000,limited,3
1508,162400,new,9
102,179600,normal,4
533,499300,normal,5
1895,333900,normal,6
374,58900,normal,9
104,89700,normal,7
773,178600,limited,2
301,39600,limited,2
3358,155600,normal,8
1402,111800,soldout,1
1689,114800,limited,2
1480,99000,soldout,1
3404,438500,normal,7
1365,137100,normal,8
942,90600,normal,6
1506,249200,normal,5
3359,137000,normal,6
293,402700,normal,7
