id,cr,state,daysremaining
1544,366700,normal,-1
3551,74600,normal,-1
1506,253100,normal,-1
709,70000,soldout,-1
1933,22700,new,12
1385,11800,limited,3
1796,142200,normal,4
1523,15500,new,6
3513,51400,normal,4
1044,46300,limited,3
810,51900,normal,6
145,15700,limited,2
3403,40500,soldout,1
3356,40800,normal,9
533,539300,soldout,1
3377,61100,normal,4
1542,58200,limited,2
24,48900,normal,4
102,162200,limited,2
1895,338000,limited,2
104,81600,limited,3
3471,65100,limited,3
374,53800,normal,5
1508,174200,normal,4
1507,310900,soldout,1
1689,122400,normal,8
3398,770800,normal,4
1539,137700,limited,2
3359,140200,limited,3
1504,243200,normal,10
210,401100,limited,3
1545,318700,limited,3
1893,267200,normal,5
1722,194100,limited,2
