id,cr,state,daysremaining
3466,200000,normal,-1
3530,167300,normal,7
1523,17800,normal,4
3513,53900,limited,2
3356,40600,normal,5
1044,48100,limited,3
1796,137500,normal,5
145,13000,normal,4
1385,12200,soldout,1
810,48900,limited,2
1933,22400,normal,9
334,82300,normal,6
3453,75700,normal,8
41,51500,new,7
451,177300,normal,8
959,45400,normal,6
1370,21900,soldout,1
374,61100,limited,2
709,62300,limited,2
1508,168100,soldout,1
1027,451600,soldout,1
3404,409500,normal,4
3424,99700,normal,4
3434,372000,limited,2
1504,248000,limited,2
1373,105600,normal,6
1410,309000,normal,6
293,398700,normal,4
3358,155500,normal,6
1402,115000,normal,4
1458,36000,normal,4
