id,cr,state,daysremaining
3547,30000,limited,-1
3439,260000,normal,-1
829,101900,normal,5
779,17700,limited,3
135,49600,limited,3
3442,31800,soldout,1
173,147400,limited,3
48,98500,normal,5
3422,211200,normal,9
3438,57000,limited,2
3454,141500,normal,6
201,26500,normal,10
3385,215600,normal,9
533,495800,limited,2
104,72400,normal,4
514,100100,limited,3
3377,71900,normal,4
3466,193500,normal,5
3344,179700,soldout,1
1895,343900,normal,5
3432,47100,normal,4
3384,40000,normal,5
1539,147400,limited,2
3404,409500,new,9
1545,337200,limited,2
1893,259100,normal,4
210,396600,limited,2
1504,248000,normal,7
1689,115400,normal,5
3359,142500,soldout,1
3434,372000,normal,7
3398,801800,limited,2
