id,cr,state,daysremaining
3524,386600,soldout,-1
1990,779000,soldout,-1
3439,229200,soldout,-1
1895,400000,limited,-1
201,28600,limited,3
1671,67400,normal,5
137,14400,limited,2
1044,46300,new,11
3547,26700,soldout,1
63,48900,normal,5
37,52500,normal,6
3549,47000,normal,6
3422,214100,soldout,1
1985,87900,new,7
102,162200,new,11
1729,40800,normal,7
1542,58200,new,9
773,178600,normal,10
211,80100,normal,6
3432,42000,limited,2
379,55000,normal,6
104,81600,new,10
301,39600,normal,10
203,62200,normal,6
3359,140200,normal,4
210,401100,normal,4
1722,194100,limited,3
1539,137700,normal,4
1545,318700,normal,4
1507,310900,soldout,1
1504,243200,normal,10
1893,267200,normal,6
1689,122400,normal,8
3398,770800,normal,4
