id,cr,state,daysremaining
1985,110000,limited,-1
173,151900,normal,9
3442,29800,new,8
3530,169000,limited,3
919,31800,normal,8
1537,18500,normal,4
3356,40800,limited,2
3438,58200,normal,9
1933,22700,normal,4
204,58100,normal,6
135,48700,normal,9
959,42100,normal,7
1508,174200,limited,2
3471,65100,soldout,1
1027,472300,limited,3
3377,61100,soldout,1
24,48900,soldout,1
709,52500,normal,5
1370,24100,limited,2
334,81900,normal,6
374,53800,limited,2
3424,91400,normal,6
3358,161700,soldout,1
1990,779000,normal,8
345,106700,normal,11
1480,99000,soldout,1
489,154300,normal,9
205,216300,normal,5
942,77800,limited,2
1528,495200,normal,5
1365,135900,normal,4
