id,cr,state,daysremaining
3439,260000,soldout,-1
829,101900,limited,2
1778,35800,new,12
137,16800,new,10
821,58100,normal,6
1461,49700,new,9
48,98500,limited,2
3422,211200,normal,6
1527,13300,normal,8
3454,141500,limited,3
201,26500,normal,7
3385,215600,normal,6
78,59300,normal,7
104,72400,soldout,1
843,115900,new,10
3377,71900,soldout,1
3466,193500,limited,2
211,77500,normal,8
1895,343900,limited,2
3432,47100,soldout,1
3384,40000,limited,2
3358,155500,normal,10
3404,409500,normal,6
1402,115000,normal,8
1893,259100,soldout,1
3424,99700,normal,7
1504,248000,normal,4
1689,115400,limited,2
293,398700,normal,7
3434,372000,normal,4
1373,105600,normal,9
