id,cr,state,daysremaining
1985,110000,normal,-1
919,31900,normal,5
829,101900,normal,9
1537,21400,soldout,1
3438,57000,normal,6
779,17700,normal,6
3442,31800,normal,5
173,147400,normal,6
135,49600,normal,6
204,47400,limited,3
1933,22400,soldout,1
533,495800,normal,6
688,61200,limited,2
514,100100,normal,8
3377,71900,new,9
3443,166400,normal,5
1773,42000,limited,2
3466,193500,normal,10
3344,179700,normal,7
104,72400,normal,8
931,87800,normal,5
1481,711800,normal,6
345,97800,normal,4
1578,287200,soldout,1
489,155200,normal,6
1365,137600,limited,3
3439,215600,new,7
1722,197300,new,11
1990,789300,soldout,1
1528,493500,limited,3
1480,98400,limited,3
