id,cr,state,daysremaining
3439,260000,limited,-1
3524,390000,limited,-1
3513,60000,normal,-1
1990,789300,normal,-1
1527,13300,new,9
1778,35800,new,12
48,98500,normal,4
821,58100,normal,7
137,16800,new,10
829,101900,limited,2
1461,49700,new,9
201,26500,normal,9
3454,141500,normal,4
3422,211200,normal,6
3344,179700,normal,4
514,100100,normal,5
931,87800,limited,2
3466,193500,normal,6
3443,166400,soldout,1
104,72400,normal,5
533,495800,limited,2
3432,47100,normal,6
1895,343900,normal,5
3377,71900,normal,5
1378,201100,soldout,1
1365,137600,normal,11
942,86100,normal,9
3389,72800,limited,3
489,155200,new,14
205,214300,new,8
1990,789300,normal,9
396,431600,normal,6
345,97800,normal,11
