id,cr,state,daysremaining
301,55000,normal,-1
821,48200,normal,7
1778,28800,normal,9
1461,55200,new,10
3547,26700,normal,11
48,106400,limited,3
829,98900,limited,3
137,14400,normal,12
3454,140400,soldout,1
1527,12900,normal,6
1973,22200,normal,9
3443,165200,normal,6
514,106000,new,11
3453,86100,soldout,1
78,59900,new,12
843,107000,new,13
931,91100,normal,7
1773,37900,normal,5
688,62300,limited,3
3344,168400,normal,8
3341,170400,soldout,1
1507,310900,normal,4
1545,318700,new,7
1539,137700,normal,7
345,106700,soldout,1
1893,267200,normal,9
1689,122400,normal,11
3398,770800,normal,7
3359,140200,normal,6
210,401100,normal,6
1722,194100,normal,5
