id,cr,state,daysremaining
1410,350000,soldout,-1
201,26500,normal,6
1973,22100,normal,6
3547,24100,new,7
1527,13300,normal,5
1778,35800,normal,8
821,58100,limited,3
137,16800,normal,6
1461,49700,normal,5
1671,57100,new,9
3422,211200,limited,2
211,77500,normal,6
203,62100,new,9
843,115900,normal,8
773,176500,normal,9
3384,40000,limited,2
301,44200,normal,7
1729,36800,new,8
78,59300,normal,5
379,53600,normal,6
3385,215600,normal,5
3359,142500,limited,3
1689,115400,normal,6
3398,801800,limited,3
1545,337200,limited,3
1507,308300,soldout,1
1504,248000,normal,9
1722,197300,soldout,1
210,396600,limited,2
1539,147400,limited,2
1893,259100,normal,4
