id,cr,state,daysremaining
1985,110000,limited,-1
173,151900,normal,8
3442,29800,normal,7
3530,169000,limited,2
919,31800,normal,7
1537,18500,limited,3
3356,40800,soldout,1
3438,58200,normal,8
1933,22700,limited,3
204,58100,normal,5
135,48700,normal,8
959,42100,normal,6
1508,174200,soldout,1
3453,86100,new,10
1027,472300,limited,2
451,176100,new,9
41,63100,new,7
709,52500,normal,4
1370,24100,soldout,1
334,81900,normal,5
374,53800,soldout,1
3424,91400,normal,5
1578,290200,new,9
1990,779000,normal,7
345,106700,normal,10
1481,701600,new,7
489,154300,normal,8
205,216300,normal,4
942,77800,soldout,1
1528,495200,normal,4
1365,135900,limited,3
