id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
137,20000,limited,-1
779,20000,limited,-1
1990,789300,new,-1
3439,260000,new,-1
919,31900,normal,10
3530,167300,normal,4
1537,21400,normal,6
1523,17800,soldout,1
3356,40600,limited,2
173,147400,new,11
1796,137500,limited,2
145,13000,soldout,1
204,47400,normal,8
1933,22400,normal,6
451,177300,normal,4
959,45400,limited,2
207,58100,normal,5
1448,61100,normal,5
3453,75700,normal,4
688,61200,normal,8
334,82300,soldout,1
1773,42000,normal,8
41,51500,limited,2
3341,162200,normal,6
1399,69900,normal,4
3431,226500,normal,4
1426,399300,soldout,1
1541,63100,normal,4
942,86100,new,13
3389,72800,new,7
1378,201100,normal,4
187,72500,normal,4
396,431600,normal,10
3524,390000,normal,3
