id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
1410,350000,soldout,-1
201,26500,normal,10
1527,13300,new,9
48,98500,normal,4
1778,35800,new,12
821,58100,normal,7
137,16800,new,10
829,101900,limited,2
1461,49700,new,9
3454,141500,normal,4
3422,211200,normal,6
514,100100,normal,4
3384,40000,new,7
104,72400,normal,4
533,495800,soldout,1
3466,193500,normal,5
3432,47100,normal,5
3344,179700,limited,2
1895,343900,normal,4
3385,215600,new,10
3377,71900,normal,4
1578,287200,limited,2
489,155200,normal,7
1365,137600,normal,4
205,214300,soldout,1
942,86100,limited,2
1528,493500,normal,5
1990,789300,limited,2
1480,98400,normal,4
1481,711800,normal,6
345,97800,normal,4
