id,cr,state,daysremaining
3434,450000,new,-1
3530,167300,limited,3
3438,57000,new,10
1537,21400,normal,5
3356,40600,soldout,1
173,147400,normal,10
1796,137500,soldout,1
135,49600,new,10
919,31900,normal,8
204,47400,normal,7
1933,22400,normal,5
334,82300,limited,2
3453,75700,normal,4
41,51500,limited,3
451,177300,normal,4
959,45400,limited,2
207,58100,normal,5
1448,61100,normal,5
1773,42000,normal,8
688,61200,normal,8
3341,162200,normal,6
1378,201100,new,11
1426,399300,new,7
82,192300,normal,6
1384,26800,normal,6
1373,105600,limited,2
1410,309000,limited,2
187,72500,new,10
3358,155500,limited,2
3524,390000,new,9
1399,69900,new,9
