id,cr,state,daysremaining
919,40000,new,-1
37,52500,new,10
1778,28800,limited,2
1461,55200,limited,3
3547,26700,normal,4
1671,67400,normal,8
3422,214100,limited,3
137,14400,normal,5
201,28600,normal,4
63,48900,normal,8
1973,22200,limited,2
211,80100,normal,10
514,106000,normal,4
3385,220000,normal,5
78,59900,normal,5
843,107000,normal,6
3432,42000,new,7
379,55000,normal,11
3384,45300,normal,5
3344,168400,soldout,1
3466,185400,soldout,1
3434,392500,normal,5
1402,114400,new,9
1480,99000,new,11
1504,243200,normal,6
1893,267200,limited,2
1689,122400,normal,4
1365,135900,new,14
293,398200,normal,8
3358,161700,normal,10
3404,413800,normal,7
