id,cr,state,daysremaining
3377,80000,soldout,-1
201,35000,normal,-1
821,50200,limited,2
3513,51400,normal,8
1985,87900,soldout,1
1385,11800,normal,6
1796,142200,normal,7
3403,40500,normal,4
1527,14400,limited,3
3356,40800,normal,10
1044,47200,limited,3
1729,36100,normal,7
203,61200,normal,6
3384,41600,normal,4
379,62300,normal,5
843,112000,soldout,1
102,179600,normal,10
773,178600,normal,9
301,39600,normal,9
3432,43600,normal,5
3551,83000,normal,4
942,90600,new,10
1689,114800,normal,5
293,402700,normal,11
1506,249200,new,9
3358,155600,normal,11
1365,137100,normal,10
1402,111800,normal,4
1480,99000,normal,4
1504,242500,soldout,1
3404,438500,normal,10
