id,cr,state,daysremaining
201,35000,limited,-1
931,100000,limited,-1
301,55000,limited,-1
211,90000,limited,-1
1508,200000,limited,-1
1729,50000,normal,-1
1523,15500,limited,3
3356,40800,normal,5
3530,169000,normal,5
810,51900,limited,2
3513,51400,soldout,1
1933,22700,normal,7
204,58100,normal,8
1537,18500,normal,5
173,151900,normal,10
919,31800,normal,8
1027,458900,normal,6
24,58400,normal,4
3471,67700,limited,3
1370,23300,normal,5
3377,63200,limited,2
104,89700,soldout,1
334,72800,new,10
1895,333900,soldout,1
374,58900,normal,4
187,70100,normal,6
1384,30800,soldout,1
1378,207400,normal,4
1399,70200,normal,6
3524,393800,normal,5
3431,220000,normal,5
396,440400,new,9
1544,363500,normal,9
3389,72700,new,7
1541,67600,normal,6
