id,cr,state,daysremaining
1689,140000,limited,-1
3344,200000,normal,-1
3344,200000,normal,-1
3466,200000,normal,-1
3466,200000,normal,-1
3466,200000,normal,-1
3403,40500,limited,2
810,51900,normal,6
3513,51400,normal,5
1527,14400,soldout,1
1933,22700,normal,11
3356,40800,normal,8
1044,47200,soldout,1
145,15700,limited,3
1385,11800,limited,3
1796,142200,normal,4
379,62300,normal,8
843,112000,limited,3
3432,43600,normal,9
211,80700,limited,2
1729,36100,new,8
203,61200,normal,8
3384,41600,normal,6
773,178600,normal,11
301,39600,normal,11
1893,259600,normal,5
1402,111800,normal,10
1507,313200,limited,3
1480,99000,normal,10
1539,141800,normal,5
1722,184100,normal,4
3434,367000,normal,5
3398,771300,normal,5
1504,242500,normal,8
210,396400,normal,4
