id,cr,state,daysremaining
1544,366700,new,-1
3551,74600,new,-1
1506,253100,new,-1
41,71500,normal,-1
1527,13300,limited,3
1778,35800,normal,4
3547,24100,normal,6
821,58100,soldout,1
137,16800,normal,6
1973,22100,limited,3
1461,49700,limited,3
201,26500,limited,3
1671,57100,normal,5
63,46800,new,9
78,59300,normal,5
843,115900,normal,6
3385,215600,normal,4
203,62100,new,9
3384,40000,limited,2
379,53600,normal,6
211,77500,normal,4
1729,36800,new,8
773,176500,normal,6
301,44200,normal,6
1480,98400,normal,4
1365,137600,normal,7
942,86100,limited,3
1528,493500,normal,4
489,155200,normal,7
205,214300,limited,2
1990,789300,limited,3
1481,711800,new,7
345,97800,normal,5
1578,287200,limited,2
