id,cr,state,daysremaining
3555,147100,new,-1
3344,200000,limited,-1
3466,200000,limited,-1
931,100000,limited,-1
301,55000,limited,-1
211,90000,limited,-1
1508,200000,limited,-1
3434,450000,normal,-1
1933,22700,normal,4
3438,58200,normal,8
135,48700,normal,8
204,58100,normal,5
173,151900,normal,8
919,31800,normal,5
3442,29800,normal,7
829,98900,new,11
3530,169000,soldout,1
1537,18500,limited,2
374,58900,normal,6
104,89700,normal,4
3377,63200,normal,4
1027,458900,new,7
1370,23300,new,6
3471,67700,normal,5
24,58400,normal,5
1895,333900,limited,2
533,499300,soldout,1
1378,207400,new,11
1410,288600,limited,2
293,402700,soldout,1
1384,30800,normal,7
3358,155600,soldout,1
1426,397100,new,7
1545,340400,soldout,1
1458,33000,soldout,1
82,194000,normal,6
187,70100,new,10
