id,cr,state,daysremaining
1410,350000,soldout,-1
821,48200,new,8
1778,28800,normal,10
779,16000,soldout,1
3547,26700,normal,12
48,106400,normal,4
829,98900,normal,4
137,14400,new,13
3454,140400,limited,2
1527,12900,normal,7
1973,22200,new,10
3443,165200,normal,7
207,53600,soldout,1
3453,86100,limited,2
1448,59900,soldout,1
451,176100,soldout,1
931,91100,normal,8
1773,37900,normal,6
688,62300,normal,4
3344,168400,normal,9
3341,170400,limited,2
1507,310900,normal,5
1578,290200,soldout,1
1539,137700,normal,8
345,106700,limited,2
1893,267200,normal,10
1689,122400,new,12
3398,770800,normal,8
3359,140200,new,7
210,401100,normal,7
1722,194100,normal,6
