id,cr,state,daysremaining
1410,350000,limited,-1
201,26500,normal,8
829,101900,soldout,1
48,98500,limited,2
1527,13300,normal,7
1778,35800,normal,10
821,58100,normal,5
137,16800,normal,8
1461,49700,normal,7
3454,141500,limited,2
3422,211200,normal,4
211,77500,normal,8
3432,47100,limited,2
843,115900,new,10
3377,71900,soldout,1
3384,40000,normal,4
1895,343900,soldout,1
3466,193500,limited,2
78,59300,normal,7
379,53600,new,8
3385,215600,normal,7
3359,142500,normal,5
1689,115400,normal,8
3398,801800,normal,5
1545,337200,normal,5
1507,308300,limited,3
1504,248000,normal,11
1722,197300,limited,3
210,396600,normal,4
1539,147400,normal,4
1893,259100,normal,6
