id,cr,state,daysremaining
1461,65000,soldout,-1
3513,60000,soldout,-1
78,60000,soldout,-1
1448,62000,soldout,-1
919,40000,soldout,-1
1481,800000,limited,-1
1729,50000,limited,-1
63,58400,normal,9
3422,206500,limited,3
1461,52100,limited,2
3547,24700,limited,3
201,28600,normal,6
1973,23900,normal,5
137,17000,normal,5
3549,41800,normal,7
37,50800,limited,2
1671,54300,normal,7
3453,86100,normal,7
3341,172800,normal,8
207,58100,normal,6
1448,58400,normal,6
334,72800,normal,4
959,43300,normal,5
688,60300,normal,9
709,60300,limited,2
451,178300,normal,6
41,54700,normal,4
3524,393800,normal,6
1399,70200,normal,6
1544,363500,normal,8
3431,220000,normal,5
1426,397100,limited,3
1541,67600,normal,5
1384,30800,limited,3
82,194000,limited,2
1378,207400,normal,6
187,70100,normal,6
