id,cr,state,daysremaining
1544,366700,normal,-1
3551,74600,normal,-1
1506,253100,normal,-1
41,71500,limited,-1
1527,13300,soldout,1
1778,35800,limited,2
3547,24100,normal,4
37,52500,normal,9
137,16800,normal,4
1973,22100,soldout,1
1461,49700,soldout,1
201,26500,soldout,1
1671,57100,limited,3
63,46800,normal,7
78,59300,limited,3
843,115900,normal,4
3385,215600,limited,2
203,62100,normal,7
102,162200,new,11
379,53600,normal,4
211,77500,limited,2
1729,36800,normal,6
773,176500,normal,4
301,44200,normal,4
1480,98400,limited,2
1365,137600,normal,5
942,86100,soldout,1
1528,493500,limited,2
489,155200,normal,5
3439,229200,new,7
1990,789300,soldout,1
1481,711800,normal,5
345,97800,limited,3
1722,194100,new,11
