id,cr,state,daysremaining
3549,50000,limited,-1
3344,200000,normal,-1
3466,200000,normal,-1
3442,29800,soldout,1
829,98900,normal,6
779,16000,limited,2
135,48700,limited,2
3438,58200,soldout,1
3454,140400,normal,4
37,50800,normal,8
48,106400,normal,4
1461,52100,new,7
1778,28800,normal,4
3341,172800,normal,5
1448,58400,limited,3
41,54700,soldout,1
451,178300,limited,2
688,60300,normal,6
3453,86100,limited,2
959,43300,soldout,1
1773,40300,normal,7
207,58100,limited,2
1990,790200,normal,6
1373,106400,soldout,1
1528,492000,normal,5
3424,95000,limited,3
489,155400,limited,3
205,217000,normal,4
1481,694000,normal,6
3439,228000,normal,6
1578,313400,normal,6
345,99100,normal,8
