id,cr,state,daysremaining
37,60000,limited,-1
1895,400000,normal,-1
1410,350000,normal,-1
3434,450000,normal,-1
3443,200000,normal,-1
63,58400,soldout,1
821,50200,limited,3
1044,47200,normal,5
1985,87900,limited,2
3403,40500,normal,5
145,15700,normal,7
1385,11800,normal,7
1796,142200,normal,8
1527,14400,normal,4
3513,51400,normal,8
3385,220000,normal,8
78,57800,new,9
3466,183500,normal,5
211,80700,normal,10
3344,165200,normal,6
931,96400,normal,6
688,60300,soldout,1
1773,40300,normal,4
514,98700,normal,6
205,217000,normal,7
1990,790200,normal,8
1578,313400,new,9
1528,492000,normal,8
3389,72700,limited,2
489,155400,normal,5
1373,106400,normal,5
396,440400,limited,3
3424,95000,normal,5
345,99100,normal,10
