id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
137,20000,normal,-1
779,20000,normal,-1
1385,12200,limited,3
3530,167300,new,8
3513,53900,limited,3
1523,17800,normal,5
3356,40600,normal,6
1044,48100,normal,4
1796,137500,normal,6
145,13000,normal,5
810,48900,limited,3
1933,22400,normal,10
451,177300,normal,8
959,45400,normal,6
1370,21900,soldout,1
709,62300,limited,2
3453,75700,normal,8
1027,451600,soldout,1
334,82300,normal,5
374,61100,limited,2
41,51500,normal,6
1508,168100,soldout,1
1399,69900,normal,8
3431,226500,new,8
1426,399300,normal,5
1541,63100,new,8
82,192300,normal,4
1384,26800,normal,4
1378,201100,normal,8
187,72500,normal,8
396,431600,new,14
3524,390000,normal,7
