id,cr,state,daysremaining
3549,50000,limited,-1
3344,200000,normal,-1
3466,200000,normal,-1
3442,29800,limited,2
829,98900,normal,7
779,16000,limited,3
135,48700,limited,3
3438,58200,limited,2
3454,140400,normal,5
37,50800,normal,9
48,106400,normal,5
173,151900,soldout,1
1778,28800,normal,5
3341,172800,normal,6
1448,58400,normal,4
41,54700,limited,2
451,178300,limited,3
688,60300,normal,7
3453,86100,limited,3
959,43300,limited,2
334,72800,soldout,1
1773,40300,normal,8
207,58100,limited,3
1990,790200,normal,7
1373,106400,limited,2
1528,492000,normal,6
3424,95000,normal,4
489,155400,normal,4
205,217000,normal,5
1481,694000,new,7
3439,228000,new,7
1578,313400,normal,7
345,99100,normal,9
