id,cr,state,daysremaining
301,55000,limited,-1
821,48200,limited,3
1778,28800,normal,5
1461,55200,normal,6
3547,26700,normal,7
1671,67400,normal,11
3422,214100,normal,6
137,14400,normal,8
201,28600,normal,7
1527,12900,limited,2
1973,22200,normal,5
3443,165200,limited,2
514,106000,normal,7
3385,220000,normal,8
78,59900,normal,8
843,107000,normal,9
931,91100,limited,3
1773,37900,soldout,1
3384,45300,normal,8
3344,168400,normal,4
3466,185400,normal,4
3434,392500,new,8
1545,318700,limited,3
1539,137700,limited,3
1504,243200,normal,9
1893,267200,normal,5
1689,122400,normal,7
3398,770800,limited,3
3359,140200,limited,2
210,401100,limited,2
1722,194100,soldout,1
