id,cr,state,daysremaining
3434,450000,limited,-1
1990,789300,normal,-1
3439,260000,normal,-1
779,17700,normal,6
3438,57000,normal,6
1537,21400,soldout,1
3442,31800,normal,5
173,147400,normal,6
829,101900,normal,8
135,49600,normal,6
919,31900,normal,4
204,47400,limited,3
1933,22400,soldout,1
3344,179700,normal,10
514,100100,new,11
931,87800,normal,8
3466,193500,new,12
3443,166400,normal,7
207,58100,soldout,1
1448,61100,soldout,1
1773,42000,normal,4
688,61200,normal,4
3341,162200,limited,2
1378,201100,normal,7
1426,399300,limited,3
82,192300,limited,2
1384,26800,limited,2
3431,226500,normal,6
1541,63100,normal,6
187,72500,normal,6
396,431600,normal,12
3524,390000,normal,5
1399,69900,normal,5
