id,cr,state,daysremaining
1689,140000,soldout,-1
3344,200000,normal,-1
3344,200000,normal,-1
3466,200000,normal,-1
3466,200000,normal,-1
3466,200000,normal,-1
3403,40500,soldout,1
810,51900,normal,5
3513,51400,normal,4
1523,15500,new,6
1933,22700,normal,10
3356,40800,normal,7
3530,169000,new,8
145,15700,limited,2
1385,11800,limited,2
1796,142200,limited,3
379,62300,normal,7
843,112000,limited,2
3432,43600,normal,8
211,80700,soldout,1
1729,36100,normal,7
203,61200,normal,7
3384,41600,normal,5
773,178600,normal,10
301,39600,normal,10
1893,259600,normal,4
1402,111800,normal,9
1507,313200,limited,2
1480,99000,normal,9
1539,141800,normal,4
1722,184100,limited,3
3434,367000,normal,4
3398,771300,normal,4
1504,242500,normal,7
210,396400,limited,3
