id,cr,state,daysremaining
3549,50000,normal,-1
3344,200000,new,-1
3466,200000,new,-1
3442,29800,normal,4
829,98900,normal,9
779,16000,normal,5
135,48700,normal,5
3438,58200,normal,4
3454,140400,new,7
204,58100,soldout,1
48,106400,normal,7
173,151900,limited,3
919,31800,soldout,1
3341,172800,normal,8
1448,58400,normal,6
41,54700,normal,4
451,178300,normal,5
688,60300,normal,9
3453,86100,normal,5
959,43300,normal,4
334,72800,limited,3
1773,40300,new,10
207,58100,normal,5
1990,790200,normal,9
1373,106400,normal,4
1528,492000,normal,8
3424,95000,normal,6
489,155400,normal,6
205,217000,normal,7
396,440400,limited,2
1544,363500,limited,2
1578,313400,new,9
345,99100,normal,11
