id,cr,state,daysremaining
3549,50000,limited,-1
3454,140400,normal,6
48,106400,normal,6
173,151900,limited,2
135,48700,limited,3
3438,58200,soldout,1
1527,12900,normal,9
3442,29800,soldout,1
1778,28800,new,11
829,98900,normal,7
779,16000,limited,3
3341,170400,normal,4
78,59900,new,12
1448,59900,limited,2
3344,168400,normal,10
3443,165200,normal,8
931,91100,normal,8
1773,37900,normal,6
843,107000,new,13
688,62300,limited,3
514,106000,normal,10
489,154300,normal,10
1528,495200,normal,6
1365,135900,normal,5
1990,779000,normal,8
3358,161700,soldout,1
205,216300,normal,6
345,106700,normal,11
1480,99000,soldout,1
942,77800,limited,2
3424,91400,normal,5
