id,cr,state,daysremaining
37,60000,limited,-1
1895,400000,normal,-1
1410,350000,normal,-1
3434,450000,normal,-1
3443,200000,normal,-1
63,58400,limited,2
821,50200,normal,4
1044,47200,normal,6
1985,87900,limited,3
3403,40500,normal,6
145,15700,normal,8
1385,11800,normal,8
1796,142200,new,9
1527,14400,normal,5
3513,51400,new,9
3385,220000,new,9
3341,172800,soldout,1
3466,183500,normal,6
211,80700,normal,11
3344,165200,normal,7
931,96400,normal,7
688,60300,limited,2
1773,40300,normal,5
514,98700,normal,7
205,217000,normal,8
1990,790200,normal,9
1544,363500,soldout,1
1528,492000,normal,9
3389,72700,limited,3
489,155400,normal,6
1373,106400,normal,6
396,440400,normal,4
3424,95000,normal,6
345,99100,normal,11
