id,cr,state,daysremaining
3524,386600,normal,-1
1990,779000,normal,-1
3439,229200,normal,-1
1895,400000,new,-1
201,28600,normal,7
1671,67400,normal,9
137,14400,normal,6
1973,22200,normal,4
3547,26700,normal,5
63,48900,new,9
37,52500,new,10
1778,28800,limited,2
3422,214100,normal,5
1461,55200,normal,4
3384,45300,normal,4
78,59900,limited,3
3385,220000,normal,4
3344,168400,soldout,1
211,80100,normal,10
3432,42000,normal,6
379,55000,normal,10
843,107000,normal,4
3466,185400,soldout,1
514,106000,soldout,1
489,154300,soldout,1
210,401100,normal,8
1722,194100,normal,7
1539,137700,normal,8
1578,290200,soldout,1
1507,310900,normal,5
345,106700,limited,2
1893,267200,normal,10
1689,122400,new,12
3398,770800,normal,8
