id,cr,state,daysremaining
3344,200000,limited,-1
3344,200000,limited,-1
3466,200000,limited,-1
3466,200000,limited,-1
3466,200000,limited,-1
3422,250000,normal,-1
919,31800,normal,8
810,51900,soldout,1
3438,58200,new,10
1523,15500,limited,2
1933,22700,normal,6
3356,40800,limited,3
3530,169000,normal,4
1537,18500,normal,5
204,58100,normal,7
173,151900,normal,10
379,62300,limited,3
1542,53000,normal,7
3432,43600,normal,4
102,179600,normal,8
1729,36100,limited,3
203,61200,limited,3
3384,41600,soldout,1
773,178600,normal,6
301,39600,normal,6
3358,155600,new,12
1402,111800,normal,5
1689,114800,normal,6
1480,99000,normal,5
3404,438500,new,11
1365,137100,normal,12
942,90600,new,10
1506,249200,new,9
1504,242500,limited,3
293,402700,normal,11
