id,cr,state,daysremaining
1461,65000,limited,-1
1796,142200,normal,4
3513,51400,normal,6
3403,40500,soldout,1
1044,46300,limited,3
145,15700,limited,3
3356,40800,normal,8
810,51900,normal,5
1933,22700,normal,10
1385,11800,limited,3
1523,15500,normal,5
102,162200,limited,3
1508,174200,normal,8
1542,58200,soldout,1
773,178600,limited,2
3377,61100,normal,7
533,539300,soldout,1
1895,338000,normal,5
104,81600,limited,2
301,39600,limited,2
374,53800,normal,8
293,398200,normal,5
3358,161700,normal,7
3404,413800,normal,4
1402,114400,normal,5
1480,99000,normal,7
3434,392500,soldout,1
1504,243200,limited,2
942,77800,normal,8
1528,495200,new,11
1365,135900,normal,10
