id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
3439,260000,normal,-1
3524,390000,normal,-1
1410,350000,normal,-1
919,31900,normal,4
779,17700,normal,5
48,98500,new,9
3438,57000,normal,5
3442,31800,normal,4
173,147400,normal,5
829,101900,normal,7
135,49600,normal,5
204,47400,limited,2
3422,211200,new,11
514,100100,normal,9
3443,166400,normal,5
104,72400,normal,9
533,495800,normal,6
3466,193500,normal,10
688,61200,limited,2
3344,179700,normal,7
1773,42000,limited,2
931,87800,normal,5
3377,71900,new,9
1578,287200,normal,7
489,155200,normal,12
1365,137600,normal,9
205,214300,normal,6
942,86100,normal,7
3389,72800,soldout,1
1990,789300,normal,7
1480,98400,normal,9
396,431600,normal,4
345,97800,normal,9
