id,cr,state,daysremaining
3434,450000,normal,-1
779,17700,new,7
3438,57000,normal,7
1537,21400,limited,2
3442,31800,normal,6
173,147400,normal,7
829,101900,normal,9
135,49600,normal,7
919,31900,normal,5
204,47400,normal,4
1933,22400,limited,2
3344,179700,normal,11
3453,75700,soldout,1
931,87800,new,9
451,177300,soldout,1
3443,166400,normal,8
207,58100,limited,2
1448,61100,limited,2
1773,42000,normal,5
688,61200,normal,5
3341,162200,limited,3
1378,201100,normal,8
1426,399300,normal,4
82,192300,limited,3
1384,26800,limited,3
3431,226500,normal,7
1541,63100,normal,7
187,72500,normal,7
396,431600,normal,13
3524,390000,normal,6
1399,69900,normal,6
