id,cr,state,daysremaining
3555,147100,normal,-1
293,450000,soldout,-1
201,35000,normal,-1
201,35000,normal,-1
201,35000,normal,-1
201,35000,normal,-1
3547,24700,normal,5
1671,54300,normal,9
37,50800,normal,4
3422,206500,normal,4
63,58400,new,10
1461,52100,limited,3
1973,23900,new,6
137,17000,normal,6
3549,41800,new,8
207,58100,limited,3
688,60300,normal,6
1773,40300,normal,9
3453,86100,limited,3
1448,58400,limited,3
3341,172800,normal,4
451,178300,limited,3
41,54700,soldout,1
959,43300,soldout,1
3344,165200,new,10
345,99100,new,12
1544,363500,soldout,1
205,217000,normal,8
3389,72700,limited,3
1990,790200,normal,9
1373,106400,normal,6
1528,492000,normal,9
489,155400,normal,6
396,440400,normal,4
3424,95000,normal,6
