id,cr,state,daysremaining
301,55000,normal,-1
821,48200,normal,5
1778,28800,normal,7
1461,55200,normal,8
3547,26700,normal,9
48,106400,soldout,1
829,98900,soldout,1
137,14400,normal,10
201,28600,normal,9
1527,12900,normal,4
1973,22200,normal,7
3443,165200,normal,4
514,106000,normal,9
3385,220000,normal,10
78,59900,normal,10
843,107000,normal,11
931,91100,normal,5
1773,37900,limited,3
688,62300,soldout,1
3344,168400,normal,6
3466,185400,normal,6
1507,310900,limited,2
1545,318700,normal,5
1539,137700,normal,5
1504,243200,normal,11
1893,267200,normal,7
1689,122400,normal,9
3398,770800,normal,5
3359,140200,normal,4
210,401100,normal,4
1722,194100,limited,3
