id,cr,state,daysremaining
1461,65000,soldout,-1
1796,142200,limited,3
3513,51400,normal,5
3530,169000,new,8
1044,46300,limited,2
145,15700,limited,2
3356,40800,normal,7
810,51900,normal,4
1933,22700,normal,9
1385,11800,limited,2
1523,15500,normal,4
102,162200,limited,2
1508,174200,normal,7
3471,65100,new,6
773,178600,soldout,1
3377,61100,normal,6
24,48900,new,6
1895,338000,normal,4
104,81600,soldout,1
301,39600,soldout,1
374,53800,normal,7
293,398200,normal,4
3358,161700,normal,6
3404,413800,limited,3
1402,114400,normal,4
1480,99000,normal,6
489,154300,new,14
1504,243200,soldout,1
942,77800,normal,7
1528,495200,normal,10
1365,135900,normal,9
